"ID","Time","LifeSatisfaction","ConnectToPeople","StuckUnableChange","PaidAttToImport","HurtConnect","PersonalImpor","ExperienceRangeEmotions","StruggledToKeepDoing","NoMeaningfulChallenge","AbleToChangeBehavior","StuckToStrategies","NoOutletForFeelings","Complying","ThinkingHelpedLife","ThinkingGotInWay","HurtHealth","StruggledToConnectMoments","ImportantChallenge","HelpHealth"
"BZBD",38,33,20,53,24,29,41,10,53,83,46,68,89,55,53,52,44,66,35,46
"BZBD",39,30,31,69,26,31,18,23,66,88,26,66,88,93,42,35,33,87,35,50
"BZBD",40,30,65,40,59,39,38,36,56,77,50,65,79,72,47,56,34,85,38,51
"BZBD",41,42,27,62,30,36,29,17,36,83,41,65,90,54,55,40,37,77,47,53
"BZBD",42,30,29,64,23,38,32,25,58,77,31,54,78,36,38,34,23,70,36,55
"BZBD",43,21,58,61,29,30,67,28,30,34,35,60,77,53,51,39,25,60,62,70
"BZBD",44,26,57,33,27,40,34,34,35,43,55,57,82,56,55,27,40,64,68,61
"BZBD",45,22,26,57,26,27,38,20,64,72,35,56,84,62,30,61,34,80,40,42
"BZBD",46,6,28,80,21,30,16,16,75,87,22,37,84,45,29,70,27,89,18,48
"BZBD",47,34,18,26,21,27,37,7,36,12,65,64,88,51,59,37,1,89,70,83
"BZBD",48,22,32,56,36,52,38,34,51,33,52,56,68,36,53,39,30,67,55,57
"BZBD",49,34,41,63,36,24,34,18,63,70,32,55,73,62,47,45,40,66,32,66
"BZBD",50,33,64,57,46,30,39,21,68,72,46,62,68,58,39,55,36,62,33,56
"BZBD",51,27,36,51,36,28,54,29,54,67,41,58,68,56,53,31,38,72,43,50
"BZBD",52,34,32,63,26,28,34,30,65,76,34,57,79,42,44,57,41,86,38,37
"BZBD",53,13,33,60,38,35,38,33,60,74,34,46,79,36,38,54,40,77,38,42
"BZBD",54,24,26,61,31,61,36,15,63,85,47,40,79,43,42,55,44,71,42,49
"BZBD",55,29,39,53,39,39,57,36,59,80,50,54,80,51,52,38,41,77,45,52
"BZBD",56,24,34,51,34,31,36,67,62,69,51,49,68,52,41,52,47,69,46,50
"BZBD",57,20,59,54,45,36,39,25,59,70,48,56,79,57,40,49,49,65,38,49
"BZBD",58,38,39,54,34,38,39,29,63,60,50,54,81,49,45,58,46,75,39,49
"BZBD",59,28,32,37,61,32,56,34,40,34,55,53,72,48,55,43,43,61,54,48
"BZBD",60,32,33,57,32,39,28,26,55,75,48,51,76,47,48,38,29,79,39,70
"BZBD",61,32,38,47,52,37,55,33,50,63,50,53,71,42,54,54,40,73,43,54
"BZBD",62,32,31,51,42,33,50,32,57,77,40,62,75,45,50,44,41,65,46,55
"BZBD",63,31,30,54,42,39,40,35,59,70,45,43,71,44,41,49,41,61,43,53
"BZBD",64,34,38,56,38,42,49,33,51,65,44,43,72,42,52,40,38,75,39,66
"BZBD",65,30,63,44,44,40,59,36,56,68,42,58,72,62,48,39,38,70,36,60
"BZBD",66,39,53,40,52,43,52,36,42,64,43,55,76,49,42,57,43,70,32,50
"BZBD",67,26,38,65,32,37,34,21,67,80,39,44,78,55,43,52,33,77,36,66
"BZBD",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BZBD",69,23,39,54,41,42,53,27,56,75,42,43,72,45,43,44,41,82,45,52
"D833",1,60,29,53,40,21,38,58,55,81,49,40,20,58,46,60,24,37,19,49
"D833",2,61,30,61,36,46,29,59,56,92,30,52,39,26,39,76,44,53,19,36
"D833",3,61,32,61,37,46,20,50,58,78,34,52,49,50,36,79,41,58,16,43
"D833",4,75,59,45,55,21,60,76,44,41,60,0,24,15,67,24,16,21,52,69
"D833",5,73,57,29,61,15,60,69,37,43,57,61,30,39,65,32,28,26,59,69
"D833",6,73,55,25,54,15,64,78,35,43,55,63,15,37,62,28,17,16,59,65
"D833",7,80,65,19,75,13,66,76,22,14,58,68,21,41,70,31,28,13,60,77
"D833",8,68,60,34,60,26,60,70,29,45,56,69,15,35,65,24,17,28,63,76
"D833",9,68,62,31,65,19,64,76,20,30,59,61,21,38,62,30,29,33,60,76
"D833",10,66,72,17,63,11,59,65,34,32,56,57,15,21,57,17,12,13,52,73
"D833",11,70,74,28,55,11,58,75,26,35,53,67,20,34,51,23,18,11,53,73
"D833",12,66,61,33,66,15,57,74,27,25,52,55,15,36,53,35,23,15,59,76
"D833",13,74,69,20,65,12,65,77,26,26,55,58,20,29,59,32,17,28,61,75
"D833",14,78,60,22,59,18,59,75,29,23,54,53,16,32,60,31,15,15,59,71
"D833",15,79,59,25,59,11,63,77,25,29,55,58,16,25,61,10,15,12,60,78
"D833",16,69,61,26,61,12,59,74,20,31,54,54,18,33,61,15,20,17,60,80
"D833",17,67,57,26,58,19,59,73,31,20,62,61,19,35,56,13,20,16,53,71
"D833",18,66,57,23,55,10,54,68,13,31,57,52,16,35,55,18,16,14,53,66
"D833",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D833",20,65,64,19,53,22,57,75,22,18,53,65,13,15,74,15,13,10,54,63
"D833",21,66,59,21,62,15,55,68,27,14,53,68,9,27,54,26,19,12,55,73
"D833",22,67,57,28,59,16,62,77,29,34,61,62,19,61,63,20,15,13,55,68
"D833",23,59,57,43,52,32,51,62,41,46,52,51,39,56,54,61,38,40,46,59
"D833",24,71,58,28,59,22,55,67,24,40,55,61,22,33,55,28,20,28,51,70
"D833",25,68,60,28,57,15,61,67,40,30,55,55,20,33,53,18,26,27,57,76
"D833",26,81,68,38,53,30,53,73,26,26,56,63,11,17,65,57,22,21,70,80
"D833",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D833",28,68,53,24,59,21,58,76,30,29,52,57,17,20,54,12,13,12,62,78
"D833",29,67,53,27,57,18,53,69,23,33,53,57,24,31,57,16,14,22,53,69
"D833",30,77,64,16,67,7,60,80,21,27,54,59,17,28,57,14,16,21,53,70
"D833",31,70,56,15,53,13,56,66,14,16,58,54,11,23,57,15,23,17,55,67
"D833",32,75,59,31,54,18,53,77,12,20,56,62,14,22,57,14,9,9,61,76
"D833",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D833",34,74,76,18,60,15,67,72,14,15,54,57,12,24,56,17,8,9,46,71
"D833",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D833",36,67,61,16,56,13,54,64,29,23,52,57,18,33,60,23,27,26,54,63
"D833",37,68,58,15,57,27,60,75,15,19,58,59,8,30,56,13,18,15,56,70
"D833",38,76,67,20,58,15,57,67,14,17,59,51,15,35,56,19,14,17,53,73
"D833",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D833",40,64,56,21,53,14,55,65,21,22,54,59,11,26,52,10,26,18,50,60
"D833",41,66,60,24,60,18,51,70,12,22,57,52,16,31,53,16,22,19,53,68
"D833",42,64,56,35,56,28,56,69,27,38,50,47,29,52,52,46,28,32,47,61
"D833",43,63,51,30,61,25,52,64,34,30,54,54,23,43,55,34,30,25,49,63
"D833",44,69,56,21,57,26,55,66,23,27,55,61,17,38,59,15,25,17,52,67
"D833",45,72,54,23,57,17,55,67,21,22,54,51,13,29,54,22,23,21,54,69
"D833",46,75,60,15,55,14,54,67,24,15,55,52,13,22,53,11,9,16,55,66
"D833",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D833",48,66,51,10,58,12,49,59,19,29,57,55,16,31,50,21,24,19,58,67
"D833",49,60,56,16,50,17,52,68,24,14,52,55,8,20,52,19,8,11,54,64
"D833",50,59,56,19,55,17,55,65,16,14,53,49,12,31,51,14,20,18,52,59
"D833",51,63,56,14,54,14,53,63,28,21,51,52,13,28,54,21,24,19,50,61
"D833",52,66,63,16,57,14,56,66,22,18,53,53,14,30,54,19,16,16,56,62
"D833",53,67,60,21,59,23,55,66,20,21,50,52,23,29,60,24,18,14,54,63
"D833",54,55,62,21,65,10,63,65,23,29,58,58,21,29,54,18,18,19,55,59
"D833",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D833",56,62,57,10,67,14,54,67,13,12,54,55,11,28,52,14,9,17,55,67
"D833",57,66,54,12,60,22,58,76,14,18,57,56,19,33,58,19,24,56,59,75
"D833",58,60,59,14,61,19,61,70,24,15,63,61,13,31,55,12,20,11,53,72
"D833",59,63,62,10,58,17,55,70,19,27,59,60,13,27,58,12,25,18,54,71
"D833",60,68,55,10,59,15,62,70,17,25,55,51,19,17,54,15,11,20,53,65
"D833",61,64,59,25,57,27,58,66,28,28,64,58,11,30,57,24,22,53,55,66
"D833",62,70,57,15,59,17,52,60,18,15,54,58,17,27,55,24,15,15,54,76
"D833",63,72,56,17,67,23,56,64,23,28,61,56,21,33,54,21,24,26,53,67
"D833",64,67,56,16,57,19,59,72,23,29,54,56,20,31,55,23,23,25,56,64
"D833",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D833",66,65,61,24,61,15,63,73,19,17,56,60,23,16,61,19,30,27,53,63
"D833",67,66,60,19,53,19,56,65,23,32,52,53,24,30,51,23,29,31,51,61
"D833",68,57,57,17,54,20,55,67,31,34,57,56,28,29,51,27,16,13,59,74
"DQ9F",1,82,75,20,85,22,64,71,35,15,86,68,5,40,85,5,12,7,83,70
"DQ9F",2,81,63,14,96,25,75,75,23,19,66,79,29,9,83,7,17,21,82,67
"DQ9F",3,79,66,29,86,2,61,82,14,38,95,83,34,7,77,4,8,17,64,86
"DQ9F",4,75,67,23,87,7,90,78,9,28,80,80,10,3,84,5,1,17,74,100
"DQ9F",5,86,65,17,92,18,80,96,5,25,86,73,18,13,74,91,1,14,66,92
"DQ9F",6,82,69,28,93,77,86,90,25,29,85,93,17,45,92,85,5,22,59,88
"DQ9F",7,83,94,7,79,6,72,83,16,32,75,80,10,19,83,11,8,10,69,86
"DQ9F",8,86,80,17,93,2,80,90,4,29,87,89,11,13,84,9,1,9,66,97
"DQ9F",9,89,80,6,82,11,87,89,4,21,88,93,13,19,87,10,4,9,75,90
"DQ9F",10,85,64,17,88,7,90,88,4,30,91,92,12,6,91,9,1,13,65,86
"DQ9F",11,83,78,9,94,1,83,87,5,35,85,78,6,7,84,6,1,9,64,89
"DQ9F",12,88,100,13,86,1,86,87,11,16,82,91,5,3,95,7,1,9,81,92
"DQ9F",13,85,96,4,91,1,80,83,4,32,95,83,9,3,91,3,1,14,70,90
"DQ9F",14,83,83,10,75,1,81,91,11,27,82,88,9,4,83,10,1,9,70,82
"DQ9F",15,82,74,5,94,5,84,87,2,22,88,82,2,10,87,8,9,1,78,88
"DQ9F",16,86,75,2,86,8,85,86,7,34,84,92,14,8,85,1,3,10,68,87
"DQ9F",17,84,77,6,95,8,77,91,16,32,79,88,4,17,88,12,5,10,64,83
"DQ9F",18,87,100,3,92,1,88,91,7,25,88,85,6,5,91,9,2,5,69,87
"DQ9F",19,89,92,15,98,3,84,90,6,30,85,87,8,5,78,4,3,18,74,88
"DQ9F",20,85,79,18,91,20,97,88,7,27,71,88,27,32,94,6,1,22,64,77
"DQ9F",21,74,71,27,71,28,68,79,13,34,74,87,23,34,74,24,79,29,59,80
"DQ9F",22,85,65,16,93,8,80,87,12,45,79,87,13,17,78,9,4,14,57,80
"DQ9F",23,71,15,23,64,17,57,71,31,58,71,71,29,10,61,24,14,31,42,73
"DQ9F",24,79,29,11,91,27,100,77,4,43,78,98,9,1,100,1,1,27,57,100
"DQ9F",25,70,69,32,100,10,100,66,1,42,62,100,18,1,100,1,1,21,53,100
"DQ9F",26,88,86,8,93,75,91,89,1,39,93,100,9,1,96,1,3,6,66,100
"DQ9F",27,84,91,10,91,9,89,84,16,36,92,90,12,3,93,6,1,20,61,90
"DQ9F",28,83,62,9,92,9,100,73,10,12,89,77,8,1,100,1,1,7,89,98
"DQ9F",29,88,83,5,89,1,94,85,8,27,89,93,13,1,86,5,1,15,70,95
"DQ9F",30,84,87,6,94,4,92,87,8,35,88,83,19,3,88,11,1,16,68,89
"DQ9F",31,86,87,12,97,5,87,90,6,30,88,78,19,9,92,7,6,17,63,91
"DQ9F",32,83,64,7,92,5,92,84,10,29,87,92,8,4,86,8,2,16,74,91
"DQ9F",33,84,89,11,92,8,86,92,8,35,94,79,10,4,91,11,2,9,64,98
"DQ9F",34,77,64,25,87,29,78,74,26,40,81,68,21,4,66,31,9,31,57,82
"DQ9F",35,79,64,21,81,5,73,81,30,44,76,79,20,9,79,9,23,17,56,68
"DQ9F",36,84,80,11,96,11,94,85,8,36,92,82,10,1,78,16,6,9,64,92
"DQ9F",37,83,80,23,94,9,94,84,9,34,80,79,17,4,80,9,5,23,62,86
"DQ9F",38,84,64,14,97,2,89,76,7,35,90,73,10,3,87,4,5,5,66,91
"DQ9F",39,82,85,13,94,20,96,86,5,17,88,87,12,5,95,8,6,12,83,92
"DQ9F",40,84,98,6,94,3,100,86,4,23,94,89,7,1,91,10,1,11,70,100
"DQ9F",41,84,100,6,100,1,100,82,20,34,84,88,20,1,91,7,1,12,73,100
"DQ9F",42,84,75,10,83,11,96,86,16,45,92,87,14,1,90,6,14,23,63,91
"DQ9F",43,86,93,11,96,6,95,92,5,34,87,90,12,1,90,9,6,13,65,94
"DQ9F",44,83,78,10,92,4,81,78,41,24,80,84,11,41,89,17,9,20,84,89
"DQ9F",45,92,87,11,87,13,93,80,12,35,88,85,17,5,91,9,7,11,66,96
"DQ9F",46,89,83,10,86,14,93,81,13,41,87,88,21,15,89,9,7,21,69,89
"DQ9F",47,82,81,16,94,17,90,90,9,36,83,87,15,3,89,8,9,13,62,90
"DQ9F",48,88,92,9,89,3,90,90,10,39,90,74,6,1,90,4,4,10,70,93
"DQ9F",49,83,85,16,88,8,92,92,10,29,87,90,13,8,90,8,2,14,67,95
"DQ9F",50,84,69,7,86,6,86,81,17,39,85,79,15,13,94,12,10,16,73,7
"DQ9F",51,86,86,9,86,7,93,92,8,37,97,88,7,8,92,8,1,11,63,90
"DQ9F",52,86,93,6,89,8,89,82,11,41,82,8,8,7,94,4,6,12,63,92
"DQ9F",53,86,81,12,93,6,96,86,10,29,89,89,10,2,91,7,4,13,65,92
"DQ9F",54,86,83,6,91,8,89,86,10,13,92,90,9,1,90,89,2,11,87,89
"DQ9F",55,83,89,6,95,7,90,82,9,22,91,90,7,16,95,7,5,12,66,98
"DQ9F",56,82,83,5,86,5,100,84,6,24,86,84,9,1,92,7,13,12,77,86
"DQ9F",57,84,81,9,87,9,96,90,10,28,92,83,10,1,85,7,3,4,72,91
"DQ9F",58,84,96,7,93,2,91,87,8,27,85,89,10,1,88,10,5,11,71,94
"DQ9F",59,83,88,6,92,6,95,86,9,32,89,84,8,5,89,10,1,10,68,100
"DQ9F",60,91,94,4,92,7,100,85,10,27,90,92,10,8,95,8,6,10,92,98
"DVMQ",1,80,83,18,35,73,68,90,12,30,66,64,31,32,75,66,5,31,27,18
"DVMQ",2,59,74,25,76,28,79,88,77,30,72,87,36,23,31,33,35,62,72,70
"DVMQ",3,37,83,24,86,80,89,36,24,76,72,84,30,30,59,30,9,27,31,68
"DVMQ",4,79,81,16,71,9,75,64,17,29,63,62,23,21,69,30,30,29,61,23
"DVMQ",5,75,35,65,27,42,64,54,34,67,42,73,78,24,31,34,24,30,69,22
"DVMQ",6,74,82,24,82,26,80,75,17,16,72,68,25,36,73,25,9,33,71,67
"DVMQ",7,66,32,35,69,21,33,68,32,34,65,37,37,63,59,24,28,34,27,67
"DVMQ",8,69,32,80,36,22,71,83,24,39,69,64,26,33,60,38,25,62,60,34
"DVMQ",9,71,71,23,58,9,64,54,28,26,64,33,36,62,60,36,16,35,67,64
"DVMQ",10,80,70,30,73,42,82,62,20,28,67,81,21,37,71,74,23,27,29,34
"DVMQ",11,73,86,16,76,24,86,73,13,19,71,69,25,30,34,64,25,23,26,16
"DVMQ",12,76,15,73,24,69,29,32,62,75,33,29,65,32,27,59,21,27,32,24
"DVMQ",13,85,89,15,81,26,33,92,33,25,80,58,29,22,31,30,14,25,76,31
"DVMQ",14,91,71,21,80,15,79,77,19,22,72,61,25,58,70,69,18,29,81,65
"DVMQ",15,77,70,10,93,20,72,73,23,22,81,27,33,26,75,74,13,21,84,18
"DVMQ",16,85,85,18,72,23,28,60,19,27,67,61,24,30,66,35,23,33,73,59
"DVMQ",17,85,94,12,79,23,82,69,29,22,61,32,27,65,62,64,28,21,73,75
"DVMQ",18,86,75,21,76,23,65,73,26,26,63,84,16,27,73,66,17,30,22,29
"DVMQ",19,70,71,21,70,8,80,30,28,34,72,31,19,36,30,31,83,30,34,22
"DVMQ",20,73,77,22,69,18,66,69,33,23,66,66,28,35,62,69,23,58,37,69
"DVMQ",21,79,78,16,70,20,68,80,13,23,67,30,22,26,72,68,9,17,72,76
"DVMQ",22,86,71,13,83,13,63,37,18,19,76,34,32,68,24,31,20,19,80,83
"DVMQ",23,85,81,11,86,16,79,63,12,22,73,66,12,82,65,22,16,28,71,71
"DVMQ",24,88,77,24,75,3,79,79,18,27,77,64,25,31,71,23,17,58,30,29
"DVMQ",25,77,80,28,75,20,64,41,27,75,24,29,68,29,31,73,31,66,27,26
"DVMQ",26,81,76,20,65,34,70,76,30,21,76,85,21,78,70,74,16,31,75,30
"DVMQ",27,76,78,76,21,68,71,71,28,26,77,32,78,14,16,22,25,71,31,74
"DVMQ",28,80,83,14,75,19,83,65,20,21,68,21,24,67,65,22,16,65,77,23
"DVMQ",29,80,78,24,68,25,71,79,20,25,77,63,34,64,62,70,29,33,82,72
"DVMQ",30,81,91,16,70,72,36,76,24,25,73,60,30,33,74,29,25,55,78,24
"DVMQ",31,79,80,18,76,25,63,28,28,68,31,33,73,64,70,27,18,81,81,70
"DVMQ",32,70,89,15,72,39,70,65,24,30,69,32,33,67,32,77,12,30,76,32
"DVMQ",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DVMQ",34,78,86,21,81,81,73,82,31,20,88,85,10,16,80,25,17,34,78,30
"DVMQ",35,28,75,26,86,14,63,75,20,13,80,77,16,77,67,30,27,24,74,30
"DVMQ",36,85,87,20,72,12,64,69,17,21,70,79,12,26,70,29,16,26,77,34
"DVMQ",37,77,81,17,70,38,64,87,60,26,70,77,9,34,78,64,19,29,73,88
"DVMQ",38,78,92,15,81,29,85,58,22,15,72,63,30,73,72,20,6,23,85,64
"DVMQ",39,76,79,30,90,21,74,74,20,24,74,32,18,74,34,34,21,69,85,86
"DVMQ",40,77,80,23,73,25,32,74,21,60,23,64,17,29,76,37,36,65,70,20
"DVMQ",41,87,86,23,82,17,72,17,25,69,72,61,17,27,68,28,14,30,17,42
"DVMQ",42,77,86,21,75,7,73,29,24,24,78,68,21,65,36,73,14,60,74,58
"DVMQ",43,80,79,28,85,29,71,80,21,27,84,72,16,76,31,33,12,78,88,39
"DVMQ",44,81,85,14,78,23,65,27,25,71,27,36,29,64,39,31,72,15,22,63
"DVMQ",45,87,77,22,32,71,62,14,21,77,82,72,15,18,27,76,1,71,75,31
"DVMQ",46,77,85,20,69,33,70,70,34,73,37,68,66,14,21,22,30,71,70,74
"DVMQ",47,79,83,16,79,25,72,71,26,27,78,71,22,61,22,67,32,30,34,78
"DVMQ",48,80,80,23,74,44,27,31,30,72,37,82,30,72,77,34,18,19,83,70
"DVMQ",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DVMQ",50,78,85,13,25,23,70,66,17,16,75,21,27,65,27,62,26,25,73,33
"DVMQ",51,80,89,14,76,33,73,82,14,16,74,26,26,91,71,34,16,35,31,73
"DVMQ",52,76,82,20,70,17,70,71,16,82,67,22,23,74,64,71,20,18,19,95
"DVMQ",53,78,85,20,86,19,76,24,23,73,67,26,22,82,25,70,23,27,70,27
"DVMQ",54,75,94,16,76,65,27,69,28,29,75,36,18,77,80,37,21,76,76,17
"DVMQ",55,79,83,16,22,18,18,19,22,76,29,28,70,30,31,67,19,26,65,18
"DVMQ",56,88,92,22,18,63,25,61,63,30,64,33,29,63,30,25,30,41,73,31
"DVMQ",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DVMQ",58,86,88,15,76,36,79,71,13,23,71,85,16,23,76,29,13,19,27,70
"DVMQ",59,79,87,13,14,79,70,18,19,28,78,31,24,31,81,70,10,14,73,72
"DVMQ",60,73,81,22,84,17,22,92,20,24,73,77,15,19,27,63,21,22,23,81
"DVMQ",61,75,87,14,28,72,16,20,76,32,72,16,12,17,72,28,21,66,39,64
"DVMQ",62,82,84,21,17,21,18,25,23,18,19,17,20,19,21,77,16,77,66,24
"DVMQ",63,86,89,24,84,24,73,76,17,16,71,18,24,24,76,26,21,23,79,31
"DVMQ",64,69,91,33,69,13,21,74,27,25,66,32,29,32,77,69,22,27,30,32
"DVMQ",65,89,83,22,26,29,68,33,66,34,30,82,21,27,33,17,15,69,16,65
"DVMQ",66,69,82,17,80,20,76,84,27,14,86,27,13,31,77,28,65,29,85,49
"E94T",1,94,85,23,91,29,61,67,18,11,76,73,39,68,67,69,38,67,88,71
"E94T",2,69,93,8,95,62,64,71,32,16,66,49,37,35,81,69,22,40,83,65
"E94T",3,19,67,64,66,36,64,62,37,33,64,68,28,30,63,34,68,74,66,32
"E94T",4,23,67,28,72,80,31,63,58,76,77,33,75,76,25,74,76,82,72,26
"E94T",5,43,71,81,27,73,31,30,31,66,26,78,48,69,70,74,33,69,31,67
"E94T",6,92,68,76,76,24,72,28,74,29,57,69,67,66,37,58,78,73,67,78
"E94T",7,88,81,17,94,74,68,73,18,22,69,29,70,26,65,36,31,59,63,30
"E94T",8,72,63,72,70,28,73,73,72,66,69,26,60,25,51,69,30,66,66,35
"E94T",9,77,78,19,69,71,67,26,72,27,67,28,69,27,31,67,69,71,69,22
"E94T",10,93,67,31,80,76,76,73,75,72,73,40,71,24,74,74,73,31,70,70
"E94T",11,65,89,30,83,28,74,69,23,21,70,34,70,49,27,70,69,36,66,38
"E94T",12,84,78,18,78,22,72,69,74,23,72,27,69,30,74,20,34,34,71,31
"E94T",13,24,72,26,71,34,69,70,29,77,30,67,75,33,59,67,30,66,30,76
"E94T",14,24,72,26,71,13,73,75,25,74,26,73,24,72,71,29,75,28,57,21
"E94T",15,27,81,14,77,25,71,66,43,74,24,69,27,73,26,73,35,68,28,71
"E94T",16,23,16,72,19,70,27,67,25,68,26,69,28,68,27,64,29,28,66,31
"E94T",17,18,16,71,26,70,27,71,31,68,27,71,33,68,72,30,68,66,22,67
"E94T",18,18,34,67,25,65,33,65,31,66,24,36,31,31,68,30,70,31,69,23
"E94T",19,24,13,26,30,25,54,29,67,27,64,25,66,30,60,62,32,33,29,23
"E94T",20,18,70,17,70,16,73,17,70,23,70,18,69,19,73,20,72,20,69,69
"E94T",21,23,27,77,29,27,41,34,64,27,72,28,69,27,68,30,71,31,72,26
"E94T",22,93,20,68,21,63,26,64,28,27,65,31,30,69,33,61,31,64,26,23
"E94T",23,86,25,70,22,78,27,71,24,74,29,71,28,72,33,71,74,62,36,75
"E94T",24,21,73,26,72,23,74,28,68,26,73,26,71,27,75,24,74,71,23,71
"E94T",25,85,16,78,20,77,13,76,21,71,20,71,22,71,22,82,81,74,23,77
"E94T",26,82,16,81,34,81,27,27,37,72,72,27,66,33,35,73,23,74,28,85
"E94T",27,77,31,66,33,60,33,34,69,65,30,67,33,27,69,32,32,70,36,27
"E94T",28,84,24,83,19,74,36,70,28,69,28,68,27,72,29,70,28,70,26,75
"E94T",29,9,25,76,22,23,73,17,78,19,79,23,79,26,25,79,26,79,20,24
"E94T",30,8,18,81,13,80,28,77,20,56,16,76,19,79,25,75,23,80,24,85
"E94T",31,82,27,72,25,75,14,75,23,77,23,78,34,79,25,22,76,22,73,18
"E94T",32,33,18,75,18,77,20,77,20,68,22,66,23,71,23,76,26,76,16,74
"E94T",33,11,13,80,16,77,18,78,18,75,25,71,19,78,18,80,14,77,19,81
"E94T",34,12,18,19,84,79,28,75,27,62,28,76,27,69,27,72,27,31,34,28
"E94T",35,88,22,81,18,79,79,25,76,23,72,24,75,26,77,26,75,20,20,72
"E94T",36,23,21,20,79,21,69,23,71,30,79,26,30,79,27,24,73,27,50,72
"E94T",37,82,26,21,73,71,29,27,77,62,74,26,78,60,69,76,30,68,34,27
"E94T",38,19,23,71,22,78,19,79,22,77,23,73,23,77,21,30,81,27,59,25
"E94T",39,67,22,21,25,73,23,79,18,72,26,68,22,82,22,79,22,77,25,77
"E94T",40,97,15,80,16,71,17,79,11,79,61,76,22,76,18,67,87,11,76,19
"E94T",41,95,24,18,20,75,73,26,46,29,69,24,27,71,20,25,70,25,24,30
"E94T",42,23,17,68,40,25,75,22,72,24,71,27,25,71,28,69,24,68,27,73
"E94T",43,82,17,18,65,22,67,69,77,19,70,24,23,27,72,28,73,27,66,21
"E94T",44,80,25,14,21,25,38,72,20,74,26,80,25,35,85,65,58,19,74,24
"E94T",45,29,23,74,25,68,24,66,27,71,16,76,70,25,73,22,71,22,67,26
"E94T",46,26,22,76,20,73,25,79,25,71,28,80,23,78,21,75,21,72,22,76
"E94T",47,24,25,73,22,74,20,71,27,67,25,69,21,70,73,68,26,27,74,27
"E94T",48,85,21,75,21,72,23,73,23,74,25,57,22,73,25,72,19,77,25,75
"E94T",49,22,21,69,24,69,26,69,26,71,21,75,72,69,28,73,23,76,26,70
"E94T",50,93,16,18,24,79,26,71,16,70,22,70,23,71,21,18,70,15,77,22
"E94T",51,75,22,65,24,75,15,74,21,76,24,78,23,66,26,77,27,70,24,64
"E94T",52,17,20,77,71,22,73,21,77,20,23,78,23,79,25,72,19,77,19,80
"E94T",53,88,26,77,20,68,20,76,76,24,76,23,28,75,26,62,21,25,75,27
"E94T",54,76,20,73,25,72,20,72,24,72,25,72,20,78,76,24,79,21,79,67
"E94T",55,24,15,76,18,76,19,78,19,75,23,80,22,82,20,84,19,70,27,70
"E94T",56,88,18,73,28,70,24,71,20,76,19,79,20,19,76,15,78,16,81,16
"E94T",57,70,71,22,72,32,75,20,70,60,65,20,70,22,76,25,78,29,76,19
"E94T",58,84,17,75,17,81,20,77,15,76,21,80,20,76,20,75,21,79,17,81
"E94T",59,82,24,77,17,76,18,79,74,74,21,76,28,76,36,73,23,73,67,29
"E94T",60,21,14,72,25,65,21,78,18,80,18,38,85,22,88,87,16,85,21,88
"E94T",61,83,82,25,75,25,72,23,74,19,72,23,72,17,74,73,79,23,22,72
"E94T",62,23,72,71,26,79,25,74,66,76,70,70,28,79,70,36,73,32,66,76
"E94T",63,90,17,75,20,81,19,82,74,76,21,77,22,78,23,72,19,84,79,19
"E94T",64,76,27,19,22,72,22,74,17,81,25,73,24,83,75,29,28,77,26,71
"E94T",65,15,18,76,22,72,18,69,21,76,20,76,21,71,15,79,68,18,76,22
"E94T",66,76,79,17,71,22,71,76,25,78,22,70,23,74,18,79,23,77,23,73
"E94T",67,78,67,66,30,75,27,68,28,73,32,71,25,71,18,76,75,23,28,77
"FLJ5",1,4,71,19,66,0,87,73,9,31,50,59,49,50,50,36,66,23,68,6
"FLJ5",2,7,5,15,62,1,83,68,71,50,50,50,50,20,62,0,0,26,49,0
"FLJ5",3,6,12,19,49,3,64,79,25,30,50,49,50,6,49,12,36,19,49,1
