"ID","Time","PAffect","FocusImportantMoments","AllowFeelings","ObserveThoughtsDistance","SelfPole","ChoseValue","CommitAction"
7281,42,NA,NA,NA,NA,NA,NA,NA
7284,1,60.75,75,74,74,74,74,69
7284,2,64,87,81,83,81,81,77
7284,3,NA,NA,NA,NA,NA,NA,NA
7284,4,85,98,97,98,97,89,99
7284,5,NA,NA,NA,NA,NA,NA,NA
7284,6,77.5,99,96,92,92,95,95
7284,7,71,85,82,83,80,86,83
7284,8,56.5,98,100,79,99,100,79
7284,9,80.25,95,98,97,94,96,93
7284,10,88.75,93,98,93,91,94,97
7284,11,NA,NA,NA,NA,NA,NA,NA
7284,12,58.5,85,99,100,100,100,98
7284,13,82.75,85,89,85,81,98,91
7284,14,84.25,100,100,100,100,97,86
7284,15,95,98,100,100,100,100,100
7284,16,99,100,97,100,100,100,100
7284,17,NA,NA,NA,NA,NA,NA,NA
7284,18,94.5,95,99,100,97,97,98
7284,19,NA,NA,NA,NA,NA,NA,NA
7284,20,58,75,76,78,77,77,82
7284,21,53.75,96,57,73,57,69,99
7284,22,74.25,98,92,81,99,96,100
7284,23,NA,NA,NA,NA,NA,NA,NA
7284,24,85.75,98,99,100,97,97,100
7284,25,82.75,100,96,85,98,99,99
7284,26,NA,NA,NA,NA,NA,NA,NA
7284,27,77.25,99,100,100,99,99,98
7284,28,89.25,100,100,99,99,100,99
7284,29,NA,NA,NA,NA,NA,NA,NA
7284,30,84,100,100,99,100,100,100
7284,31,94.75,100,96,100,98,100,100
7284,32,73,99,100,100,100,100,99
7284,33,NA,NA,NA,NA,NA,NA,NA
7284,34,NA,NA,NA,NA,NA,NA,NA
7284,35,NA,NA,NA,NA,NA,NA,NA
7284,36,80.5,99,99,95,92,95,99
7284,37,76.5,100,98,97,97,96,92
7284,38,NA,NA,NA,NA,NA,NA,NA
7284,39,79,100,100,100,100,99,100
7284,40,69.25,99,100,100,100,100,98
7284,41,NA,NA,NA,NA,NA,NA,NA
7284,42,67.75,97,100,100,95,99,99
7285,1,53,48,23,17,21,68,72
7285,2,54,53,54,20,38,58,49
7285,3,50.25,46,55,54,40,43,81
7285,4,NA,NA,NA,NA,NA,NA,NA
7285,5,NA,NA,NA,NA,NA,NA,NA
7285,6,55.75,54,32,30,30,55,58
7285,7,NA,NA,NA,NA,NA,NA,NA
7285,8,45.75,49,61,54,45,41,63
7285,9,70.75,54,53,55,57,76,53
7285,10,NA,NA,NA,NA,NA,NA,NA
7285,11,NA,NA,NA,NA,NA,NA,NA
7285,12,NA,NA,NA,NA,NA,NA,NA
7285,13,43.75,45,48,38,36,38,37
7285,14,47.75,53,55,52,56,76,60
7285,15,53.25,56,55,43,47,55,60
7285,16,NA,NA,NA,NA,NA,NA,NA
7285,17,57.75,46,47,44,39,46,44
7285,18,59,73,67,71,67,65,68
7285,19,NA,NA,NA,NA,NA,NA,NA
7285,20,NA,NA,NA,NA,NA,NA,NA
7285,21,NA,NA,NA,NA,NA,NA,NA
7285,22,NA,NA,NA,NA,NA,NA,NA
7285,23,NA,NA,NA,NA,NA,NA,NA
7285,24,NA,NA,NA,NA,NA,NA,NA
7285,25,NA,NA,NA,NA,NA,NA,NA
7285,26,67,58,53,61,71,73,69
7285,27,66,51,67,67,69,63,67
7285,28,NA,NA,NA,NA,NA,NA,NA
7285,29,NA,NA,NA,NA,NA,NA,NA
7285,30,NA,NA,NA,NA,NA,NA,NA
7285,31,62.75,56,62,60,58,77,74
7285,32,NA,NA,NA,NA,NA,NA,NA
7285,33,68,58,62,63,60,64,72
7285,34,NA,NA,NA,NA,NA,NA,NA
7285,35,NA,NA,NA,NA,NA,NA,NA
7285,36,NA,NA,NA,NA,NA,NA,NA
7285,37,64,37,32,38,40,35,55
7285,38,NA,NA,NA,NA,NA,NA,NA
7285,39,42.75,36,42,36,40,47,39
7285,40,NA,NA,NA,NA,NA,NA,NA
7285,41,NA,NA,NA,NA,NA,NA,NA
7285,42,NA,NA,NA,NA,NA,NA,NA
7287,1,NA,NA,NA,NA,NA,NA,NA
7287,2,28.5,52,55,42,32,28,24
7287,3,30,44,23,23,24,29,53
7287,4,25.25,34,36,24,22,54,55
7287,5,50.25,31,26,29,33,29,31
7287,6,58.75,68,53,53,51,62,63
7287,7,NA,NA,NA,NA,NA,NA,NA
7287,8,NA,NA,NA,NA,NA,NA,NA
7287,9,58.25,35,56,55,61,55,56
7287,10,NA,NA,NA,NA,NA,NA,NA
7287,11,58.75,74,56,67,62,73,74
7287,12,68,76,66,68,58,63,69
7287,13,NA,NA,NA,NA,NA,NA,NA
7287,14,64,35,55,52,54,64,65
7287,15,79.5,76,81,82,73,99,98
7287,16,61.5,65,61,61,38,78,77
7287,17,73.5,72,72,71,33,73,73
7287,18,76.75,73,43,43,41,77,76
7287,19,NA,NA,NA,NA,NA,NA,NA
7287,20,82.75,82,81,75,64,76,76
7287,21,75,89,80,78,64,79,77
7287,22,75,37,41,41,53,76,75
7287,23,62.75,73,55,54,28,77,75
7287,24,77.25,90,87,87,80,100,100
7287,25,NA,NA,NA,NA,NA,NA,NA
7287,26,73.75,85,85,84,68,84,83
7287,27,71.5,82,83,81,55,89,89
7287,28,74,65,54,53,53,78,77
7287,29,NA,NA,NA,NA,NA,NA,NA
7287,30,75.75,80,80,80,54,84,84
7287,31,NA,NA,NA,NA,NA,NA,NA
7287,32,NA,NA,NA,NA,NA,NA,NA
7287,33,18.5,16,19,21,17,56,57
7287,34,35.5,55,67,67,36,77,77
7287,35,NA,NA,NA,NA,NA,NA,NA
7287,36,43.75,74,82,82,55,53,78
7287,37,NA,NA,NA,NA,NA,NA,NA
7287,38,23.75,15,69,55,30,69,56
7287,39,23.25,54,42,42,40,63,64
7287,40,NA,NA,NA,NA,NA,NA,NA
7287,41,NA,NA,NA,NA,NA,NA,NA
7287,42,NA,NA,NA,NA,NA,NA,NA
7288,1,34,72,73,55,77,38,71
7288,2,NA,NA,NA,NA,NA,NA,NA
7288,3,52.25,82,53,70,78,69,71
7288,4,NA,NA,NA,NA,NA,NA,NA
7288,5,56.25,70,54,47,55,52,70
7288,6,NA,NA,NA,NA,NA,NA,NA
7288,7,52.25,79,33,53,54,32,52
7288,8,64,71,68,51,71,77,55
7288,9,35,69,83,52,57,78,71
7288,10,53.75,72,57,68,53,56,70
7288,11,64.5,72,54,53,68,55,57
7288,12,NA,NA,NA,NA,NA,NA,NA
7288,13,NA,NA,NA,NA,NA,NA,NA
7288,14,30.5,51,40,51,51,13,50
7288,15,27.75,30,34,49,40,68,60
7288,16,48,42,66,55,52,75,61
7288,17,72.5,54,40,37,68,82,46
7288,18,NA,NA,NA,NA,NA,NA,NA
7288,19,54.25,44,28,54,65,63,74
7288,20,58,82,24,51,69,77,67
7288,21,55.75,70,54,54,60,65,72
7288,22,NA,NA,NA,NA,NA,NA,NA
7288,23,30,55,72,54,35,32,70
7288,24,NA,NA,NA,NA,NA,NA,NA
7288,25,48,67,43,50,66,73,52
7288,26,54.75,80,72,54,75,54,73
7288,27,58.25,70,52,67,67,59,60
7288,28,62.5,79,23,56,67,70,56
7288,29,48.75,74,57,58,69,65,65
7288,30,NA,NA,NA,NA,NA,NA,NA
7288,31,32.5,63,69,32,39,46,39
7288,32,52.5,57,57,54,43,54,57
7288,33,60.25,68,38,65,65,73,62
7288,34,37.5,51,69,23,39,61,56
7288,35,51.25,67,55,51,57,68,56
7288,36,NA,NA,NA,NA,NA,NA,NA
7288,37,46,70,34,38,52,40,64
7288,38,38.75,29,36,38,50,62,65
7288,39,28.75,42,43,43,35,64,35
7288,40,45.25,66,67,67,56,61,63
7288,41,65,65,65,67,71,68,52
7288,42,NA,NA,NA,NA,NA,NA,NA
7289,1,59.25,69,58,58,57,58,77
7289,2,NA,NA,NA,NA,NA,NA,NA
7289,3,NA,NA,NA,NA,NA,NA,NA
7289,4,68,66,57,62,59,73,60
7289,5,NA,NA,NA,NA,NA,NA,NA
7289,6,NA,NA,NA,NA,NA,NA,NA
7289,7,NA,NA,NA,NA,NA,NA,NA
7289,8,NA,NA,NA,NA,NA,NA,NA
7289,9,71,70,63,70,44,75,73
7289,10,NA,NA,NA,NA,NA,NA,NA
7289,11,NA,NA,NA,NA,NA,NA,NA
7289,12,54.25,50,55,55,42,51,54
7289,13,NA,NA,NA,NA,NA,NA,NA
7289,14,NA,NA,NA,NA,NA,NA,NA
7289,15,NA,NA,NA,NA,NA,NA,NA
7289,16,NA,NA,NA,NA,NA,NA,NA
7289,17,NA,NA,NA,NA,NA,NA,NA
7289,18,54.5,54,58,56,47,67,69
7289,19,69.5,69,67,68,53,64,63
7289,20,NA,NA,NA,NA,NA,NA,NA
7289,21,NA,NA,NA,NA,NA,NA,NA
7289,22,62.75,63,58,59,63,55,57
7289,23,NA,NA,NA,NA,NA,NA,NA
7289,24,NA,NA,NA,NA,NA,NA,NA
7289,25,NA,NA,NA,NA,NA,NA,NA
7289,26,65.75,56,59,62,61,60,64
7289,27,NA,NA,NA,NA,NA,NA,NA
7289,28,59.25,58,61,62,59,60,54
7289,29,NA,NA,NA,NA,NA,NA,NA
7289,30,NA,NA,NA,NA,NA,NA,NA
7289,31,NA,NA,NA,NA,NA,NA,NA
7289,32,NA,NA,NA,NA,NA,NA,NA
7289,33,62.5,51,55,53,52,65,65
7289,34,NA,NA,NA,NA,NA,NA,NA
7289,35,NA,NA,NA,NA,NA,NA,NA
7289,36,NA,NA,NA,NA,NA,NA,NA
7289,37,NA,NA,NA,NA,NA,NA,NA
7289,38,NA,NA,NA,NA,NA,NA,NA
7289,39,NA,NA,NA,NA,NA,NA,NA
7289,40,NA,NA,NA,NA,NA,NA,NA
7289,41,NA,NA,NA,NA,NA,NA,NA
7289,42,NA,NA,NA,NA,NA,NA,NA
7292,1,NA,NA,NA,NA,NA,NA,NA
7292,2,72.5,92,88,92,53,55,83
7292,3,77.25,78,73,76,54,63,83
7292,4,77.5,87,74,78,55,82,82
7292,5,61,85,79,79,57,78,78
7292,6,63.75,90,63,80,83,85,85
7292,7,NA,NA,NA,NA,NA,NA,NA
7292,8,35.25,81,54,52,53,85,79
7292,9,34,73,55,55,49,78,79
7292,10,78.5,91,74,65,62,73,70
7292,11,64.5,71,75,70,56,69,71
7292,12,NA,NA,NA,NA,NA,NA,NA
7292,13,NA,NA,NA,NA,NA,NA,NA
7292,14,55.75,93,82,70,52,91,51
7292,15,21.5,74,54,57,20,24,18
7292,16,16.25,73,54,58,48,15,15
7292,17,10.75,89,77,78,33,72,54
7292,18,23,76,53,50,52,49,52
7292,19,NA,NA,NA,NA,NA,NA,NA
7292,20,12,79,73,75,53,54,32
7292,21,12.75,82,76,77,52,43,8
7292,22,13.5,90,83,83,52,57,57
7292,23,11.75,75,78,84,53,49,33
7292,24,14.5,82,77,77,52,50,53
7292,25,NA,NA,NA,NA,NA,NA,NA
7292,26,17,71,78,77,54,51,56
7292,27,NA,NA,NA,NA,NA,NA,NA
7292,28,15.25,73,74,78,54,51,54
7292,29,10.75,76,81,84,57,55,52
7292,30,30.75,79,79,54,54,53,56
7292,31,NA,NA,NA,NA,NA,NA,NA
7292,32,NA,NA,NA,NA,NA,NA,NA
7292,33,NA,NA,NA,NA,NA,NA,NA
7292,34,22.5,87,86,81,53,55,55
7292,35,53.75,87,78,76,57,52,58
7292,36,27.75,93,88,88,53,57,56
7292,37,NA,NA,NA,NA,NA,NA,NA
7292,38,32,73,73,77,56,76,71
7292,39,56.75,81,85,86,59,83,88
7292,40,29.75,79,79,78,57,82,85
7292,41,NA,NA,NA,NA,NA,NA,NA
7292,42,NA,NA,NA,NA,NA,NA,NA
7294,1,37.25,77,40,39,75,31,30
7294,2,35.25,78,54,54,72,71,31
7294,3,40.5,76,72,68,83,67,51
7294,4,39,82,32,73,79,55,70
7294,5,NA,NA,NA,NA,NA,NA,NA
7294,6,33.75,88,83,76,75,53,53
7294,7,21,79,52,54,75,55,56
7294,8,NA,NA,NA,NA,NA,NA,NA
7294,9,23,80,55,53,78,55,35
7294,10,19.75,80,53,52,74,54,53
7294,11,NA,NA,NA,NA,NA,NA,NA
7294,12,NA,NA,NA,NA,NA,NA,NA
7294,13,49,76,69,68,79,75,74
7294,14,58,86,80,80,79,80,78
7294,15,45.75,72,73,73,74,82,82
7294,16,59.25,76,53,53,75,76,78
7294,17,NA,NA,NA,NA,NA,NA,NA
7294,18,NA,NA,NA,NA,NA,NA,NA
7294,19,NA,NA,NA,NA,NA,NA,NA
7294,20,16.5,80,22,14,77,74,74
7294,21,12,79,57,32,77,68,67
7294,22,9.75,74,72,27,78,75,55
7294,23,NA,NA,NA,NA,NA,NA,NA
7294,24,39,68,69,53,79,72,72
7294,25,NA,NA,NA,NA,NA,NA,NA
7294,26,23.75,78,54,53,74,79,57
7294,27,37.75,79,52,49,74,53,56
7294,28,30.25,77,67,65,75,74,75
7294,29,NA,NA,NA,NA,NA,NA,NA
7294,30,36,73,76,72,79,64,63
7294,31,26.25,74,31,68,71,68,67
7294,32,39.75,85,72,68,78,71,71
7294,33,32,74,68,69,83,67,66
7294,34,34.75,78,65,73,79,66,68
7294,35,NA,NA,NA,NA,NA,NA,NA
7294,36,29.75,77,75,75,76,64,64
7294,37,34.75,81,72,71,79,72,72
7294,38,38.75,80,73,69,82,71,68
7294,39,30,78,60,63,77,72,72
7294,40,33.5,74,68,69,77,69,71
7294,41,NA,NA,NA,NA,NA,NA,NA
7294,42,32.5,76,30,30,80,72,70
7296,1,98,96,97,97,98,98,98
7296,2,99,98,99,99,98,99,99
7296,3,NA,NA,NA,NA,NA,NA,NA
7296,4,NA,NA,NA,NA,NA,NA,NA
7296,5,92.5,80,99,97,92,97,97
7296,6,95.25,98,99,99,100,100,98
7296,7,NA,NA,NA,NA,NA,NA,NA
7296,8,NA,NA,NA,NA,NA,NA,NA
7296,9,96.75,97,100,98,97,99,97
7296,10,NA,NA,NA,NA,NA,NA,NA
7296,11,NA,NA,NA,NA,NA,NA,NA
7296,12,NA,NA,NA,NA,NA,NA,NA
7296,13,NA,NA,NA,NA,NA,NA,NA
7296,14,97.75,99,97,96,99,97,98
7296,15,NA,NA,NA,NA,NA,NA,NA
7296,16,NA,NA,NA,NA,NA,NA,NA
7296,17,95.75,94,97,95,100,93,93
7296,18,96.75,93,94,98,94,94,97
7296,19,NA,NA,NA,NA,NA,NA,NA
7296,20,94.25,94,94,96,95,93,95
7296,21,NA,NA,NA,NA,NA,NA,NA
7296,22,NA,NA,NA,NA,NA,NA,NA
7296,23,NA,NA,NA,NA,NA,NA,NA
7296,24,NA,NA,NA,NA,NA,NA,NA
7296,25,NA,NA,NA,NA,NA,NA,NA
7296,26,NA,NA,NA,NA,NA,NA,NA
7296,27,NA,NA,NA,NA,NA,NA,NA
7296,28,NA,NA,NA,NA,NA,NA,NA
7296,29,NA,NA,NA,NA,NA,NA,NA
7296,30,NA,NA,NA,NA,NA,NA,NA
7296,31,NA,NA,NA,NA,NA,NA,NA
7296,32,NA,NA,NA,NA,NA,NA,NA
7296,33,NA,NA,NA,NA,NA,NA,NA
7296,34,NA,NA,NA,NA,NA,NA,NA
7296,35,NA,NA,NA,NA,NA,NA,NA
7296,36,NA,NA,NA,NA,NA,NA,NA
7296,37,NA,NA,NA,NA,NA,NA,NA
7296,38,NA,NA,NA,NA,NA,NA,NA
7296,39,NA,NA,NA,NA,NA,NA,NA
7296,40,NA,NA,NA,NA,NA,NA,NA
7296,41,NA,NA,NA,NA,NA,NA,NA
7296,42,NA,NA,NA,NA,NA,NA,NA
7298,1,87.75,94,80,81,93,94,88
7298,2,NA,NA,NA,NA,NA,NA,NA
7298,3,NA,NA,NA,NA,NA,NA,NA
7298,4,NA,NA,NA,NA,NA,NA,NA
7298,5,NA,NA,NA,NA,NA,NA,NA
7298,6,NA,NA,NA,NA,NA,NA,NA
7298,7,NA,NA,NA,NA,NA,NA,NA
7298,8,NA,NA,NA,NA,NA,NA,NA
7298,9,79.25,80,75,77,81,81,80
7298,10,NA,NA,NA,NA,NA,NA,NA
7298,11,NA,NA,NA,NA,NA,NA,NA
7298,12,84.5,75,57,80,78,84,81
7298,13,29.75,55,55,56,55,57,59
7298,14,NA,NA,NA,NA,NA,NA,NA
7298,15,NA,NA,NA,NA,NA,NA,NA
7298,16,NA,NA,NA,NA,NA,NA,NA
7298,17,53.5,49,49,63,51,60,58
7298,18,76.5,77,57,82,43,34,44
7298,19,57.75,78,76,73,79,82,81
7298,20,NA,NA,NA,NA,NA,NA,NA
7298,21,NA,NA,NA,NA,NA,NA,NA
7298,22,NA,NA,NA,NA,NA,NA,NA
7298,23,NA,NA,NA,NA,NA,NA,NA
7298,24,81.75,79,79,82,82,77,87
7298,25,79.5,70,73,83,57,54,56
7298,26,NA,NA,NA,NA,NA,NA,NA
7298,27,NA,NA,NA,NA,NA,NA,NA
7298,28,83.75,74,81,81,76,79,83
7298,29,79.5,73,80,78,83,88,86
7298,30,85.25,63,53,72,58,55,69
7298,31,88.5,62,56,60,63,80,83
7298,32,NA,NA,NA,NA,NA,NA,NA
7298,33,86.25,84,87,86,78,78,87
7298,34,82.5,79,84,84,83,87,82
7298,35,85.75,80,75,74,82,78,80
7298,36,NA,NA,NA,NA,NA,NA,NA
7298,37,80.75,71,76,31,80,86,85
7298,38,NA,NA,NA,NA,NA,NA,NA
7298,39,NA,NA,NA,NA,NA,NA,NA
7298,40,61.75,64,60,69,58,58,68
7298,41,67.25,63,64,72,62,65,60
7298,42,NA,NA,NA,NA,NA,NA,NA
7299,1,49.75,41,70,58,34,92,86
7299,2,48.5,11,56,33,28,100,86
7299,3,43.75,47,43,54,16,93,88
7299,4,61.25,50,56,90,3,64,56
7299,5,NA,NA,NA,NA,NA,NA,NA
7299,6,61,53,72,67,15,76,75
7299,7,72,54,63,76,31,98,94
7299,8,55.75,67,69,65,39,67,75
7299,9,52.25,70,79,74,15,86,92
7299,10,75.75,31,38,42,36,79,83
7299,11,NA,NA,NA,NA,NA,NA,NA
7299,12,NA,NA,NA,NA,NA,NA,NA
7299,13,49.25,46,62,58,18,70,100
7299,14,50.75,40,31,33,6,77,76
7299,15,59,41,67,58,10,88,83
7299,16,51.75,32,70,65,19,78,83
7299,17,NA,NA,NA,NA,NA,NA,NA
7299,18,55,29,65,42,17,90,73
7299,19,59.5,36,59,50,11,100,87
7299,20,47,42,39,60,15,88,82
7299,21,47,55,55,52,21,80,100
7299,22,61.25,64,71,57,25,85,81
7299,23,NA,NA,NA,NA,NA,NA,NA
7299,24,53.75,38,34,33,21,80,88
7299,25,54.25,63,51,47,20,87,87
7299,26,61.75,37,40,43,35,83,89
7299,27,59,43,38,42,19,85,85
7299,28,56.75,34,34,39,15,83,79
7299,29,NA,NA,NA,NA,NA,NA,NA
7299,30,52.75,61,27,30,16,100,100
7299,31,64.5,65,70,72,30,67,82
7299,32,46.75,58,25,60,5,32,85
7299,33,64.75,65,72,64,32,91,93
7299,34,53.25,38,43,53,30,81,79
7299,35,NA,NA,NA,NA,NA,NA,NA
7299,36,48.75,34,52,55,38,80,79
7299,37,53,57,40,58,42,80,84
7299,38,72.5,56,68,70,26,91,100
7299,39,32.25,29,35,28,3,74,63
7299,40,58.5,38,18,24,17,75,77
7299,41,NA,NA,NA,NA,NA,NA,NA
7299,42,56,69,38,48,41,78,73
7304,1,92.75,97,94,93,84,94,90
7304,2,NA,NA,NA,NA,NA,NA,NA
7304,3,88.75,88,85,56,80,91,91
7304,4,NA,NA,NA,NA,NA,NA,NA
7304,5,97.75,99,95,70,98,98,98
7304,6,98.75,90,93,89,99,97,99
7304,7,96.5,91,3,41,71,92,89
7304,8,NA,NA,NA,NA,NA,NA,NA
7304,9,NA,NA,NA,NA,NA,NA,NA
7304,10,NA,NA,NA,NA,NA,NA,NA
7304,11,98,93,73,55,88,100,97
7304,12,99.5,79,78,79,88,97,100
7304,13,NA,NA,NA,NA,NA,NA,NA
7304,14,NA,NA,NA,NA,NA,NA,NA
7304,15,NA,NA,NA,NA,NA,NA,NA
7304,16,96.5,19,25,58,95,94,98
7304,17,97.75,80,62,71,87,81,99
7304,18,97.25,23,78,82,88,96,94
7304,19,100,85,85,65,84,80,81
7304,20,NA,NA,NA,NA,NA,NA,NA
7304,21,99.25,85,87,80,87,83,100
7304,22,NA,NA,NA,NA,NA,NA,NA
7304,23,97.5,71,68,83,100,100,100
7304,24,100,98,100,87,94,100,98
7304,25,NA,NA,NA,NA,NA,NA,NA
7304,26,NA,NA,NA,NA,NA,NA,NA
7304,27,98,62,63,75,89,82,87
7304,28,94.75,78,84,83,77,79,79
7304,29,98,88,92,91,93,91,93
7304,30,95.5,0,5,80,79,93,96
7304,31,NA,NA,NA,NA,NA,NA,NA
7304,32,NA,NA,NA,NA,NA,NA,NA
7304,33,NA,NA,NA,NA,NA,NA,NA
7304,34,NA,NA,NA,NA,NA,NA,NA
7304,35,NA,NA,NA,NA,NA,NA,NA
7304,36,NA,NA,NA,NA,NA,NA,NA
7304,37,NA,NA,NA,NA,NA,NA,NA
7304,38,NA,NA,NA,NA,NA,NA,NA
7304,39,NA,NA,NA,NA,NA,NA,NA
7304,40,NA,NA,NA,NA,NA,NA,NA
7304,41,NA,NA,NA,NA,NA,NA,NA
7304,42,NA,NA,NA,NA,NA,NA,NA
7305,1,63.25,51,34,55,72,75,75
7305,2,43.75,53,59,39,80,74,61
7305,3,27.25,66,54,42,39,61,32
7305,4,60.75,64,57,39,49,57,63
7305,5,NA,NA,NA,NA,NA,NA,NA
7305,6,14.75,72,34,32,63,30,32
7305,7,39.25,59,44,58,26,32,34
7305,8,45.25,71,50,59,70,67,81
7305,9,58.5,65,63,64,67,70,38
7305,10,NA,NA,NA,NA,NA,NA,NA
7305,11,NA,NA,NA,NA,NA,NA,NA
7305,12,NA,NA,NA,NA,NA,NA,NA
7305,13,70.25,37,22,25,25,54,67
7305,14,50.75,68,36,74,30,93,89
7305,15,31,24,16,72,80,79,26
7305,16,40.5,79,77,78,79,72,53
7305,17,NA,NA,NA,NA,NA,NA,NA
7305,18,NA,NA,NA,NA,NA,NA,NA
7305,19,64,75,52,73,36,89,88
7305,20,55.5,31,6,100,36,54,67
7305,21,63.5,68,67,68,37,74,70
7305,22,NA,NA,NA,NA,NA,NA,NA
7305,23,NA,NA,NA,NA,NA,NA,NA
7305,24,51.5,67,28,48,63,90,82
7305,25,58.5,80,62,66,74,65,81
7305,26,NA,NA,NA,NA,NA,NA,NA
7305,27,78,84,67,75,83,79,81
7305,28,NA,NA,NA,NA,NA,NA,NA
7305,29,NA,NA,NA,NA,NA,NA,NA
7305,30,NA,NA,NA,NA,NA,NA,NA
7305,31,51.5,67,35,24,24,52,72
7305,32,30.25,67,36,60,92,79,80
7305,33,12.25,55,34,38,30,8,7
7305,34,NA,NA,NA,NA,NA,NA,NA
7305,35,NA,NA,NA,NA,NA,NA,NA
7305,36,NA,NA,NA,NA,NA,NA,NA
7305,37,20.25,80,27,71,41,7,12
7305,38,NA,NA,NA,NA,NA,NA,NA
7305,39,NA,NA,NA,NA,NA,NA,NA
7305,40,66.5,84,13,81,82,88,89
7305,41,NA,NA,NA,NA,NA,NA,NA
7305,42,54.75,16,16,42,64,19,32
7307,1,97.5,100,100,53,100,57,57
7307,2,92.5,76,55,74,81,100,39
7307,3,84.25,77,76,37,98,54,73
7307,4,99,100,100,100,98,99,100
7307,5,99,99,79,81,98,98,100
7307,6,NA,NA,NA,NA,NA,NA,NA
7307,7,85.75,74,75,29,98,56,31
7307,8,83,75,25,32,98,34,31
7307,9,99.75,99,98,99,100,100,100
7307,10,47.75,100,0,0,98,46,58
7307,11,83,100,52,53,77,76,54
7307,12,NA,NA,NA,NA,NA,NA,NA
7307,13,88.75,97,56,56,97,76,20
7307,14,100,99,98,100,100,98,98
7307,15,99.25,97,97,80,98,54,57
7307,16,99.5,54,99,100,100,100,58
7307,17,NA,NA,NA,NA,NA,NA,NA
7307,18,NA,NA,NA,NA,NA,NA,NA
7307,19,94.25,98,72,31,100,89,100
7307,20,NA,NA,NA,NA,NA,NA,NA
7307,21,99.5,79,79,78,100,100,100
7307,22,85,100,29,31,100,76,83
7307,23,42.5,52,22,22,54,53,27
7307,24,NA,NA,NA,NA,NA,NA,NA
7307,25,NA,NA,NA,NA,NA,NA,NA
7307,26,64.5,56,33,20,100,78,65
7307,27,63.75,76,22,31,79,54,55
7307,28,60.5,100,25,8,99,99,80
7307,29,82.5,74,53,71,88,83,87
7307,30,NA,NA,NA,NA,NA,NA,NA
7307,31,94,100,100,98,100,100,100
7307,32,94.5,97,56,72,100,80,100
7307,33,NA,NA,NA,NA,NA,NA,NA
7307,34,NA,NA,NA,NA,NA,NA,NA
7307,35,77.25,78,77,77,95,55,66
7307,36,NA,NA,NA,NA,NA,NA,NA
7307,37,NA,NA,NA,NA,NA,NA,NA
7307,38,52.25,80,28,32,92,21,33
7307,39,40,47,29,28,76,20,34
7307,40,73,38,33,24,100,77,91
7307,41,82,83,79,55,97,82,33
7307,42,NA,NA,NA,NA,NA,NA,NA
7308,1,66.75,86,51,54,74,82,79
7308,2,NA,NA,NA,NA,NA,NA,NA
7308,3,71.75,82,48,63,55,69,80
7308,4,81.5,80,61,59,59,71,87
7308,5,NA,NA,NA,NA,NA,NA,NA
7308,6,54,96,85,63,64,100,92
7308,7,71.25,79,66,63,71,76,88
7308,8,NA,NA,NA,NA,NA,NA,NA
7308,9,24.5,69,55,49,35,66,69
7308,10,59,80,57,54,49,80,75
7308,11,79.75,82,79,68,76,84,81
7308,12,83.25,78,67,65,75,85,81
7308,13,58.75,72,62,67,66,89,76
7308,14,NA,NA,NA,NA,NA,NA,NA
7308,15,74.25,82,85,77,73,82,89
7308,16,74.5,71,72,71,73,74,81
7308,17,73.75,79,55,65,82,80,82
7308,18,NA,NA,NA,NA,NA,NA,NA
7308,19,NA,NA,NA,NA,NA,NA,NA
7308,20,NA,NA,NA,NA,NA,NA,NA
7308,21,69,71,59,69,55,72,74
7308,22,75.5,77,74,71,55,73,69
7308,23,62.75,70,71,65,68,71,74
7308,24,NA,NA,NA,NA,NA,NA,NA
7308,25,69.75,62,57,58,62,73,69
7308,26,NA,NA,NA,NA,NA,NA,NA
7308,27,NA,NA,NA,NA,NA,NA,NA
7308,28,NA,NA,NA,NA,NA,NA,NA
7308,29,NA,NA,NA,NA,NA,NA,NA
7308,30,NA,NA,NA,NA,NA,NA,NA
7308,31,73.75,85,62,50,69,79,80
7308,32,NA,NA,NA,NA,NA,NA,NA
7308,33,61.5,79,62,42,48,55,79
7308,34,69,72,73,65,54,73,100
7308,35,NA,NA,NA,NA,NA,NA,NA
7308,36,NA,NA,NA,NA,NA,NA,NA
7308,37,57,63,72,39,45,65,76
7308,38,NA,NA,NA,NA,NA,NA,NA
7308,39,NA,NA,NA,NA,NA,NA,NA
7308,40,60.5,66,60,60,50,58,63
7308,41,NA,NA,NA,NA,NA,NA,NA
7308,42,61.75,48,45,46,47,68,76
7311,1,56.5,77,32,27,55,67,55
7311,2,61.25,78,33,40,52,71,59
7311,3,34.5,55,67,41,29,23,25
7311,4,48.25,78,22,56,63,25,69
7311,5,NA,NA,NA,NA,NA,NA,NA
7311,6,NA,NA,NA,NA,NA,NA,NA
7311,7,NA,NA,NA,NA,NA,NA,NA
7311,8,NA,NA,NA,NA,NA,NA,NA
7311,9,58.5,79,35,43,53,63,56
7311,10,30.75,42,26,22,45,20,53
7311,11,NA,NA,NA,NA,NA,NA,NA
7311,12,53.25,38,55,47,76,37,37
7311,13,40.75,55,78,53,55,54,33
7311,14,49.25,12,83,44,67,17,23
7311,15,57.5,72,74,63,56,55,57
7311,16,56,79,72,56,78,53,55
7311,17,NA,NA,NA,NA,NA,NA,NA
7311,18,74,94,55,72,80,56,74
7311,19,70.75,78,82,80,81,85,72
